"id","created_at","updated_at","acquirer_id","name","state"
"4099","2022-11-15 22:28:04.882983 UTC","2022-11-15 22:28:04.882983 UTC","3","Walsh, Lueilwitz and Hermiston Co No 1776","active"
"4105","2022-11-15 22:28:06.094789 UTC","2022-11-15 22:28:06.094789 UTC","7","Quigley-Hamill Co No 1782","active"
"4115","2022-11-15 22:28:07.787738 UTC","2022-11-15 22:28:07.787738 UTC","2","Price, Howe and Langworth Co No 1792","active"
"4123","2022-11-15 22:28:09.203440 UTC","2022-11-15 22:28:09.203440 UTC","7","Crist LLC Co No 1800","active"
"4127","2022-11-15 22:28:09.884333 UTC","2022-11-15 22:28:09.884333 UTC","5","Mueller, Erdman and Ward Co No 1804","active"
"4128","2022-11-15 22:28:10.071203 UTC","2022-11-15 22:28:10.071203 UTC","1","Bergstrom and Sons Co No 1805","active"
"4141","2022-11-15 22:28:12.316884 UTC","2022-11-15 22:28:12.316884 UTC","2","Mayer, Zieme and Cole Co No 1818","active"
"4153","2022-11-15 22:28:14.272188 UTC","2022-11-15 22:28:14.272188 UTC","7","Jacobi-Swift Co No 1830","active"
"4167","2022-11-15 22:28:16.747927 UTC","2022-11-15 22:28:16.747927 UTC","4","Stamm, Marvin and Boyer Co No 1844","active"
"4172","2022-11-15 22:28:17.562325 UTC","2022-11-15 22:28:17.562325 UTC","5","Crooks Inc Co No 1849","active"
"4178","2022-11-15 22:28:18.669146 UTC","2022-11-15 22:28:18.669146 UTC","4","Crooks, Mann and Schimmel Co No 1855","active"
"4193","2022-11-15 22:28:21.223708 UTC","2022-11-15 22:28:21.223708 UTC","1","VonRueden-Heller Co No 1870","active"
"4203","2022-11-15 22:28:22.893840 UTC","2022-11-15 22:28:22.893840 UTC","6","Kuvalis, Rice and Weissnat Co No 1880","active"
"4211","2022-11-15 22:28:24.230393 UTC","2022-11-15 22:28:24.230393 UTC","4","Stehr, Franecki and Lynch Co No 1888","active"
"4219","2022-11-15 22:28:25.588576 UTC","2022-11-15 22:28:25.588576 UTC","4","Heathcote-Jaskolski Co No 1896","active"
"4226","2022-11-15 22:28:26.719821 UTC","2022-11-15 22:28:26.719821 UTC","7","Kris-Ward Co No 1903","active"
"4228","2022-11-15 22:28:27.041001 UTC","2022-11-15 22:28:27.041001 UTC","6","Hickle-Tromp Co No 1905","active"
"4232","2022-11-15 22:28:27.724527 UTC","2022-11-15 22:28:27.724527 UTC","6","Schiller Inc Co No 1909","active"
"4244","2022-11-15 22:28:29.722135 UTC","2022-11-15 22:28:29.722135 UTC","2","Botsford, Witting and McDermott Co No 1921","active"
"4245","2022-11-15 22:28:29.895897 UTC","2022-11-15 22:28:29.895897 UTC","3","Russel, Hand and Brakus Co No 1922","active"
"4268","2022-11-15 22:28:34.129073 UTC","2022-11-15 22:28:34.129073 UTC","2","Bradtke, Zemlak and Welch Co No 1945","active"
"4277","2022-11-15 22:28:35.695193 UTC","2022-11-15 22:28:35.695193 UTC","1","Williamson-Goodwin Co No 1954","active"
"4283","2022-11-15 22:28:36.724556 UTC","2022-11-15 22:28:36.724556 UTC","5","Bartoletti, Hermiston and Glover Co No 1960","active"
"4284","2022-11-15 22:28:36.880467 UTC","2022-11-15 22:28:36.880467 UTC","5","Terry and Sons Co No 1961","active"
"4288","2022-11-15 22:28:37.517776 UTC","2022-11-15 22:28:37.517776 UTC","6","Pagac-Klein Co No 1965","active"
"4313","2022-11-15 22:28:41.577912 UTC","2022-11-15 22:28:41.577912 UTC","7","Bernier-Walker Co No 1990","active"
"4318","2022-11-15 22:28:42.451915 UTC","2022-11-15 22:28:42.451915 UTC","4","Purdy, Yundt and Wuckert Co No 1995","active"
"4322","2022-11-15 22:28:43.100328 UTC","2022-11-15 22:28:43.100328 UTC","4","Gutmann-Carroll Co No 1999","active"
"4323","2022-11-15 22:28:43.260943 UTC","2022-11-15 22:28:43.260943 UTC","3","O'Hara Group Co No 2000","active"
"4337","2022-11-15 22:28:46.053402 UTC","2022-11-15 22:28:46.053402 UTC","1","Hand-Kuvalis Co No 2014","active"
"4339","2022-11-15 22:28:46.636157 UTC","2022-11-15 22:28:46.636157 UTC","1","Huels-Steuber Co No 2016","active"
"4355","2022-11-15 22:28:49.428040 UTC","2022-11-15 22:28:49.428040 UTC","5","Hickle, Reinger and Rolfson Co No 2032","active"
"4369","2022-11-15 22:28:51.890592 UTC","2022-11-15 22:28:51.890592 UTC","7","Bergnaum and Sons Co No 2046","active"
"4374","2022-11-15 22:28:52.790141 UTC","2022-11-15 22:28:52.790141 UTC","1","Murphy, Heidenreich and Casper Co No 2051","active"
"4383","2022-11-15 22:28:54.375201 UTC","2022-11-15 22:28:54.375201 UTC","3","Fahey, Quigley and Mertz Co No 2060","active"
"4387","2022-11-15 22:28:55.084851 UTC","2022-11-15 22:28:55.084851 UTC","6","Prohaska-Waters Co No 2064","active"
"4397","2022-11-15 22:28:56.756283 UTC","2022-11-15 22:28:56.756283 UTC","7","Cassin Group Co No 2074","active"
"4418","2022-11-15 22:29:00.543534 UTC","2022-11-15 22:29:00.543534 UTC","7","Wilkinson-Ryan Co No 2095","active"
"4424","2022-11-15 22:29:02.027288 UTC","2022-11-15 22:29:02.027288 UTC","2","Fritsch, Beer and Wisoky Co No 2101","active"
"4429","2022-11-15 22:29:04.502469 UTC","2022-11-15 22:29:04.502469 UTC","1","Bruen Inc Co No 2106","active"
"4430","2022-11-15 22:29:04.751636 UTC","2022-11-15 22:29:04.751636 UTC","1","Feil, Aufderhar and Hoppe Co No 2107","active"
"4440","2022-11-15 22:29:06.509830 UTC","2022-11-15 22:29:06.509830 UTC","6","Mann LLC Co No 2117","active"
"4444","2022-11-15 22:29:07.172709 UTC","2022-11-15 22:29:07.172709 UTC","1","Murazik-Hills Co No 2121","active"
"4455","2022-11-15 22:29:09.023841 UTC","2022-11-15 22:29:09.023841 UTC","1","Jacobs-Stark Co No 2132","active"
"4456","2022-11-15 22:29:09.203296 UTC","2022-11-15 22:29:09.203296 UTC","2","Crist-Lesch Co No 2133","active"
"4462","2022-11-15 22:29:10.246467 UTC","2022-11-15 22:29:10.246467 UTC","5","Leannon-Douglas Co No 2139","active"
"4466","2022-11-15 22:29:10.890607 UTC","2022-11-15 22:29:10.890607 UTC","5","Oberbrunner Inc Co No 2143","active"
"4467","2022-11-15 22:29:11.053450 UTC","2022-11-15 22:29:11.053450 UTC","5","Hills Inc Co No 2144","active"
"4473","2022-11-15 22:29:12.030106 UTC","2022-11-15 22:29:12.030106 UTC","5","Watsica-Cremin Co No 2150","active"
"4485","2022-11-15 22:29:14.004194 UTC","2022-11-15 22:29:14.004194 UTC","2","Cole Inc Co No 2162","active"
"4486","2022-11-15 22:29:14.180584 UTC","2022-11-15 22:29:14.180584 UTC","6","Jaskolski, Deckow and Lebsack Co No 2163","active"
"4489","2022-11-15 22:29:14.718403 UTC","2022-11-15 22:29:14.718403 UTC","1","Becker, Stiedemann and Farrell Co No 2166","active"
"4490","2022-11-15 22:29:14.904366 UTC","2022-11-15 22:29:14.904366 UTC","7","Dare Group Co No 2167","active"
"4491","2022-11-15 22:29:15.154503 UTC","2022-11-15 22:29:15.154503 UTC","3","Mraz, Cassin and Emmerich Co No 2168","active"
"4492","2022-11-15 22:29:15.362181 UTC","2022-11-15 22:29:15.362181 UTC","6","Reinger-Runte Co No 2169","active"
"4506","2022-11-15 22:29:17.684222 UTC","2022-11-15 22:29:17.684222 UTC","1","Franecki-Boyer Co No 2183","active"
"4511","2022-11-15 22:29:18.598046 UTC","2022-11-15 22:29:18.598046 UTC","5","Gottlieb-Gaylord Co No 2188","active"
"4517","2022-11-15 22:29:19.619404 UTC","2022-11-15 22:29:19.619404 UTC","2","O'Connell-Olson Co No 2194","active"
"4522","2022-11-15 22:29:20.542385 UTC","2022-11-15 22:29:20.542385 UTC","3","McClure, Schuppe and Davis Co No 2199","active"
"4524","2022-11-15 22:29:20.910163 UTC","2022-11-15 22:29:20.910163 UTC","4","Aufderhar, Hoppe and Padberg Co No 2201","active"
"4525","2022-11-15 22:29:21.093917 UTC","2022-11-15 22:29:21.093917 UTC","5","Thiel-Schmeler Co No 2202","active"
"4535","2022-11-15 22:29:22.815664 UTC","2022-11-15 22:29:22.815664 UTC","2","Jones LLC Co No 2212","active"
"4541","2022-11-15 22:29:23.794504 UTC","2022-11-15 22:29:23.794504 UTC","4","Donnelly Inc Co No 2218","active"
"4556","2022-11-15 22:29:26.368060 UTC","2022-11-15 22:29:26.368060 UTC","3","Nader-Wolf Co No 2233","active"
"4544","2022-11-15 22:29:24.338850 UTC","2022-11-15 22:29:24.338850 UTC","2","Anderson-Rau Co No 2221","active"
"4545","2022-11-15 22:29:24.506021 UTC","2022-11-15 22:29:24.506021 UTC","6","Boehm-Thompson Co No 2222","active"
"4554","2022-11-15 22:29:26.032056 UTC","2022-11-15 22:29:26.032056 UTC","2","Crist and Sons Co No 2231","active"
"4559","2022-11-15 22:29:26.879627 UTC","2022-11-15 22:29:26.879627 UTC","6","Hirthe, Trantow and Brown Co No 2236","active"
"4563","2022-11-15 22:29:27.574228 UTC","2022-11-15 22:29:27.574228 UTC","3","Runte-Muller Co No 2240","active"
"4571","2022-11-15 22:29:28.904248 UTC","2022-11-15 22:29:28.904248 UTC","6","Bartell LLC Co No 2248","active"
"4596","2022-11-15 22:29:33.740639 UTC","2022-11-15 22:29:33.740639 UTC","6","Herman LLC Co No 2273","active"
"4605","2022-11-15 22:29:35.436320 UTC","2022-11-15 22:29:35.436320 UTC","1","Ratke Inc Co No 2282","active"
"4614","2022-11-15 22:29:37.189092 UTC","2022-11-15 22:29:37.189092 UTC","5","Spencer Inc Co No 2291","active"
"4615","2022-11-15 22:29:37.347062 UTC","2022-11-15 22:29:37.347062 UTC","4","Senger Group Co No 2292","active"
"4618","2022-11-15 22:29:37.820026 UTC","2022-11-15 22:29:37.820026 UTC","5","Pollich and Sons Co No 2295","active"
"4622","2022-11-15 22:29:38.467060 UTC","2022-11-15 22:29:38.467060 UTC","4","Mann Inc Co No 2299","active"
"4657","2022-11-15 22:29:44.336703 UTC","2022-11-15 22:29:44.336703 UTC","4","Tremblay, Williamson and Ebert Co No 2334","active"
"4665","2022-11-15 22:29:46.112858 UTC","2022-11-15 22:29:46.112858 UTC","2","Erdman-Boyer Co No 2342","active"
"4682","2022-11-15 22:29:48.987571 UTC","2022-11-15 22:29:48.987571 UTC","4","Russel, Macejkovic and Shields Co No 2359","active"
"4693","2022-11-15 22:29:50.797117 UTC","2022-11-15 22:29:50.797117 UTC","4","Renner and Sons Co No 2370","active"
"4699","2022-11-15 22:29:51.802496 UTC","2022-11-15 22:29:51.802496 UTC","4","Kuhlman LLC Co No 2376","active"
"4704","2022-11-15 22:29:52.600311 UTC","2022-11-15 22:29:52.600311 UTC","2","Harber, Monahan and Armstrong Co No 2381","active"
"4707","2022-11-15 22:29:53.076980 UTC","2022-11-15 22:29:53.076980 UTC","5","Feil, Stroman and Hand Co No 2384","active"
"4713","2022-11-15 22:29:54.127098 UTC","2022-11-15 22:29:54.127098 UTC","5","Crist, Collins and Schmeler Co No 2390","active"
"4725","2022-11-15 22:29:56.115937 UTC","2022-11-15 22:29:56.115937 UTC","4","Hettinger-Johns Co No 2402","active"
"4735","2022-11-15 22:29:57.715305 UTC","2022-11-15 22:29:57.715305 UTC","1","Fritsch-Ritchie Co No 2412","active"
"4741","2022-11-15 22:29:58.649925 UTC","2022-11-15 22:29:58.649925 UTC","3","Donnelly Inc Co No 2418","active"
"4745","2022-11-15 22:29:59.272276 UTC","2022-11-15 22:29:59.272276 UTC","2","Mitchell LLC Co No 2422","active"
"4749","2022-11-15 22:29:59.924561 UTC","2022-11-15 22:29:59.924561 UTC","5","Pfannerstill and Sons Co No 2426","active"
"4756","2022-11-15 22:30:01.567064 UTC","2022-11-15 22:30:01.567064 UTC","4","Bosco, Stark and Gulgowski Co No 2433","active"
"4759","2022-11-15 22:30:03.615783 UTC","2022-11-15 22:30:03.615783 UTC","3","Braun-Kohler Co No 2436","active"
"4763","2022-11-15 22:30:05.221548 UTC","2022-11-15 22:30:05.221548 UTC","3","Rippin, Krajcik and Ankunding Co No 2440","active"
"4776","2022-11-15 22:30:07.722150 UTC","2022-11-15 22:30:07.722150 UTC","6","Kutch-Sanford Co No 2453","active"
"4780","2022-11-15 22:30:08.486817 UTC","2022-11-15 22:30:08.486817 UTC","2","Sauer and Sons Co No 2457","active"
"4803","2022-11-15 22:30:12.520930 UTC","2022-11-15 22:30:12.520930 UTC","2","Greenfelder-Metz Co No 2480","active"
"4810","2022-11-15 22:30:13.679783 UTC","2022-11-15 22:30:13.679783 UTC","2","Ledner LLC Co No 2487","active"
"4816","2022-11-15 22:30:14.665369 UTC","2022-11-15 22:30:14.665369 UTC","2","Larson, Blick and Braun Co No 2493","active"
"912","2022-11-15 22:09:23.794774 UTC","2022-11-15 22:09:23.794774 UTC","1","Emmerich, Daniel and Pagac Co No 626","active"
"949","2022-11-15 22:09:29.912655 UTC","2022-11-15 22:09:29.912655 UTC","9","Hintz Inc Co No 663","active"
"264","2022-04-04 10:38:19.126079 UTC","2022-04-04 10:38:19.146734 UTC","3","Very happy merchant Ü","active"
"966","2022-11-15 22:09:33.123231 UTC","2022-11-15 22:09:33.123231 UTC","1","Upton, Glover and Nienow Co No 680","active"
"306","2022-11-15 22:07:38.244920 UTC","2022-11-15 22:07:38.244920 UTC","2","Feeney and Sons Co No 20","active"
"4823","2022-11-18 08:53:28.414661 UTC","2022-11-18 08:53:28.453657 UTC","2","Riho 102","active"
"4861","2024-05-30 14:53:34.131389 UTC","2024-05-30 14:53:34.146007 UTC","10","WebDriverLhvuk","active"
"678","2022-11-15 22:08:41.802914 UTC","2022-11-15 22:08:41.802914 UTC","7","Kassulke-Dicki Co No 392","active"
"261","2022-03-25 08:48:35.996460 UTC","2022-03-25 08:48:36.022131 UTC","2","Riho 68","active"
"687","2022-11-15 22:08:43.315962 UTC","2022-11-15 22:08:43.315962 UTC","8","Lemke, Bernhard and Batz Co No 401","active"
"1882","2022-11-15 22:12:15.229825 UTC","2022-11-15 22:12:15.229825 UTC","2","White-Yost Co No 1596","active"
"4832","2023-10-03 12:34:48.806069 UTC","2024-12-16 09:43:03.044515 UTC","3","WebDriverSwedee","active"
"735","2022-11-15 22:08:51.546424 UTC","2022-11-15 22:08:51.546424 UTC","7","Donnelly, Kuvalis and Stamm Co No 449","active"
"754","2022-11-15 22:08:54.596636 UTC","2022-11-15 22:08:54.596636 UTC","3","O'Connell Inc Co No 468","active"
"209","2021-03-17 09:52:04.969675 UTC","2021-06-03 10:51:31.164848 UTC","9","Inbank test Merchant","active"
"1226","2022-11-15 22:10:19.688751 UTC","2022-11-15 22:10:19.688751 UTC","7","Champlin, Veum and Bahringer Co No 940","active"
"4836","2023-11-13 14:41:20.167704 UTC","2025-01-08 13:00:07.268607 UTC","10","Demo Merchant","active"
"1369","2022-11-15 22:10:43.672837 UTC","2022-11-15 22:10:43.672837 UTC","4","Schoen-Crooks Co No 1083","active"
"1372","2022-11-15 22:10:44.148681 UTC","2022-11-15 22:10:44.148681 UTC","1","Schmidt, Satterfield and Volkman Co No 1086","active"
"1606","2022-11-15 22:11:25.584717 UTC","2022-11-15 22:11:25.584717 UTC","6","Parker, Denesik and Feest Co No 1320","active"
"2682","2022-11-15 22:23:49.822928 UTC","2022-11-15 22:23:49.822928 UTC","3","Corkery, Buckridge and Borer Co No 359","active"
"4838","2023-12-06 15:21:20.789323 UTC","2024-01-02 14:01:08.312922 UTC","1","Monitoring Card SEB EE","active"
"3457","2022-11-15 22:26:10.795474 UTC","2022-11-15 22:26:10.795474 UTC","6","Schultz Inc Co No 1134","active"
"3460","2022-11-15 22:26:11.285263 UTC","2022-11-15 22:26:11.285263 UTC","4","Hagenes, Corwin and Shanahan Co No 1137","active"
"4846","2024-01-16 14:38:41.044269 UTC","2024-01-16 14:38:41.058724 UTC","4","Riho 115","active"
"215","2021-05-05 12:53:17.691858 UTC","2021-12-29 10:00:23.544946 UTC","2","AleksTestMerchant","active"
"4016","2022-11-15 22:27:48.415688 UTC","2022-11-15 22:27:48.415688 UTC","6","O'Reilly-Jast Co No 1693","active"
"4859","2024-04-29 10:32:53.697660 UTC","2024-04-29 10:32:53.716996 UTC","2","Riho 250","active"
"4860","2024-05-27 13:41:16.187707 UTC","2024-05-27 13:41:16.208956 UTC","9","WebDriverInbank","active"
"161","2020-05-19 12:36:54.792462 UTC","2021-12-29 10:00:24.738594 UTC","1","INTO THE BEARD OÜ","active"
"180","2020-09-30 11:56:12.927333 UTC","2022-03-24 07:37:35.002547 UTC","3","4FAMILY OÜ","suspended"
"163","2020-05-20 05:50:06.518891 UTC","2021-12-29 10:00:27.036666 UTC","2","ORDLY OÜ","active"
"174","2020-09-29 08:48:25.982761 UTC","2021-12-29 10:00:27.360190 UTC","2","Cider Mill OÜ","active"
"833","2022-11-15 22:09:10.438575 UTC","2022-11-15 22:09:10.438575 UTC","7","Yost Group Co No 547","active"
"917","2022-11-15 22:09:24.673634 UTC","2022-11-15 22:09:24.673634 UTC","2","Cormier Group Co No 631","active"
"839","2022-11-15 22:09:11.435622 UTC","2022-11-15 22:09:11.435622 UTC","5","Kuvalis, Schuster and Mills Co No 553","active"
"954","2022-11-15 22:09:31.117240 UTC","2022-11-15 22:09:31.117240 UTC","5","Graham, Jerde and Gerlach Co No 668","active"
"974","2022-11-15 22:09:34.482923 UTC","2022-11-15 22:09:34.482923 UTC","4","Parisian LLC Co No 688","active"
"976","2022-11-15 22:09:34.834847 UTC","2022-11-15 22:09:34.834847 UTC","8","Upton, Okuneva and Powlowski Co No 690","active"
"980","2022-11-15 22:09:35.600788 UTC","2022-11-15 22:09:35.600788 UTC","7","Renner and Sons Co No 694","active"
"288","2022-11-15 22:07:35.272497 UTC","2022-11-15 22:07:35.272497 UTC","9","Zulauf, Kuhn and Shanahan Co No 2","active"
"47","2016-09-29 12:17:39.950848 UTC","2021-06-03 10:51:14.652585 UTC","2","test okt","suspended"
"305","2022-11-15 22:07:38.084975 UTC","2022-11-15 22:07:38.084975 UTC","6","Auer-Boyle Co No 19","active"
"83","2018-04-13 11:52:52.507747 UTC","2021-12-31 09:57:24.671389 UTC","2","Kaupmees 2","active"
"314","2022-11-15 22:07:39.570651 UTC","2022-11-15 22:07:39.570651 UTC","3","Mayer-Herman Co No 28","active"
"318","2022-11-15 22:07:40.246263 UTC","2022-11-15 22:07:40.246263 UTC","4","Bernhard-Daugherty Co No 32","active"
"323","2022-11-15 22:07:40.991950 UTC","2022-11-15 22:07:40.991950 UTC","8","West-Brakus Co No 37","active"
"325","2022-11-15 22:07:41.299646 UTC","2022-11-15 22:07:41.299646 UTC","4","VonRueden LLC Co No 39","active"
"989","2022-11-15 22:09:37.116200 UTC","2022-11-15 22:09:37.116200 UTC","9","Wisoky, Wintheiser and Will Co No 703","active"
"340","2022-11-15 22:07:43.641042 UTC","2022-11-15 22:07:43.641042 UTC","5","Kuhlman and Sons Co No 54","active"
"341","2022-11-15 22:07:43.805313 UTC","2022-11-15 22:07:43.805313 UTC","3","Connelly, Blick and Witting Co No 55","active"
"856","2022-11-15 22:09:14.278075 UTC","2022-11-15 22:09:14.278075 UTC","2","Koch, Champlin and Frami Co No 570","active"
"352","2022-11-15 22:07:45.929634 UTC","2022-11-15 22:07:45.929634 UTC","6","Gleason, Hilll and Windler Co No 66","active"
"354","2022-11-15 22:07:46.302951 UTC","2022-11-15 22:07:46.302951 UTC","6","Kemmer-Sawayn Co No 68","active"
"361","2022-11-15 22:07:47.440908 UTC","2022-11-15 22:07:47.440908 UTC","4","Torp-King Co No 75","active"
"239","2021-10-07 09:22:59.038002 UTC","2021-12-29 10:00:23.838795 UTC","2","Lia LHV testkaupmees 2","active"
"394","2022-11-15 22:07:52.747221 UTC","2022-11-15 22:07:52.747221 UTC","7","Braun Inc Co No 108","active"
"67","2018-03-12 07:55:16.267754 UTC","2021-12-29 10:00:22.519172 UTC","2","Test SEB","suspended"
"165","2020-05-20 12:24:13.601238 UTC","2024-08-23 14:52:58.901970 UTC","2","Bangalo Grupp OÜ","active"
"870","2022-11-15 22:09:16.756422 UTC","2022-11-15 22:09:16.756422 UTC","7","Marvin-Beier Co No 584","active"
"455","2022-11-15 22:08:04.613650 UTC","2022-11-15 22:08:04.613650 UTC","3","Ward, O'Conner and Schroeder Co No 169","active"
"457","2022-11-15 22:08:04.968318 UTC","2022-11-15 22:08:04.968318 UTC","9","Reilly-Keeling Co No 171","active"
"227","2021-08-11 08:40:28.734155 UTC","2021-12-29 10:00:23.003914 UTC","2","TestCustomer","active"
"142","2020-02-10 09:04:31.449738 UTC","2021-12-29 10:00:21.125970 UTC","1","VEPSÄLÄINEN OY EESTI FILIAAL","active"
"879","2022-11-15 22:09:18.291673 UTC","2022-11-15 22:09:18.291673 UTC","5","Baumbach and Sons Co No 593","active"
"479","2022-11-15 22:08:08.778376 UTC","2022-11-15 22:08:08.778376 UTC","9","Wyman LLC Co No 193","active"
"484","2022-11-15 22:08:09.642732 UTC","2022-11-15 22:08:09.642732 UTC","8","Reichert-Homenick Co No 198","active"
"882","2022-11-15 22:09:18.794216 UTC","2022-11-15 22:09:18.794216 UTC","1","Brown Group Co No 596","active"
"523","2022-11-15 22:08:16.127721 UTC","2022-11-15 22:08:16.127721 UTC","5","Balistreri-Pfeffer Co No 237","active"
"105","2019-05-23 08:54:31.566117 UTC","2021-12-31 09:57:26.504858 UTC","2","test merchant","active"
"539","2022-11-15 22:08:18.755408 UTC","2022-11-15 22:08:18.755408 UTC","8","Ernser LLC Co No 253","active"
"890","2022-11-15 22:09:20.154766 UTC","2022-11-15 22:09:20.154766 UTC","1","Ritchie-Hane Co No 604","active"
"558","2022-11-15 22:08:21.799166 UTC","2022-11-15 22:08:21.799166 UTC","5","Langworth, Rogahn and Monahan Co No 272","active"
"598","2022-11-15 22:08:28.332812 UTC","2022-11-15 22:08:28.332812 UTC","9","Schinner, Kihn and McGlynn Co No 312","active"
"607","2022-11-15 22:08:29.771911 UTC","2022-11-15 22:08:29.771911 UTC","6","Huel, Will and Bosco Co No 321","active"
"237","2021-09-30 14:34:00.902756 UTC","2021-12-29 10:00:24.779027 UTC","1","Lia SEB EE kaupmees","active"
"623","2022-11-15 22:08:32.636987 UTC","2022-11-15 22:08:32.636987 UTC","1","Beier and Sons Co No 337","active"
"627","2022-11-15 22:08:33.312987 UTC","2022-11-15 22:08:33.312987 UTC","5","Smith-Stracke Co No 341","active"
"655","2022-11-15 22:08:37.994170 UTC","2022-11-15 22:08:37.994170 UTC","8","Watsica Inc Co No 369","active"
"665","2022-11-15 22:08:39.635894 UTC","2022-11-15 22:08:39.635894 UTC","2","Goodwin Inc Co No 379","active"
"263","2022-03-29 13:36:10.915487 UTC","2022-03-29 13:36:10.947558 UTC","5","xianwenSEB","active"
"680","2022-11-15 22:08:42.206273 UTC","2022-11-15 22:08:42.206273 UTC","3","Little-Huels Co No 394","active"
"688","2022-11-15 22:08:43.471710 UTC","2022-11-15 22:08:43.471710 UTC","1","Greenfelder, Prosacco and Bosco Co No 402","active"
"12","2014-11-12 14:38:29.276940 UTC","2021-12-29 10:00:27.885451 UTC","2","Kaup Mees","suspended"
"710","2022-11-15 22:08:47.436653 UTC","2022-11-15 22:08:47.436653 UTC","6","Shields-Terry Co No 424","active"
"908","2022-11-15 22:09:23.148483 UTC","2022-11-15 22:09:23.148483 UTC","5","Keebler, Flatley and Boehm Co No 622","active"
"761","2022-11-15 22:08:55.740020 UTC","2022-11-15 22:08:55.740020 UTC","2","Upton, Upton and Zieme Co No 475","active"
"764","2022-11-15 22:08:56.236363 UTC","2022-11-15 22:08:56.236363 UTC","1","Kohler and Sons Co No 478","active"
"783","2022-11-15 22:08:59.288510 UTC","2022-11-15 22:08:59.288510 UTC","1","Hoppe Inc Co No 497","active"
"798","2022-11-15 22:09:04.243139 UTC","2022-11-15 22:09:04.243139 UTC","3","Hoeger Group Co No 512","active"
"813","2022-11-15 22:09:06.973046 UTC","2022-11-15 22:09:06.973046 UTC","4","Ernser, Schmitt and Schaefer Co No 527","active"
"814","2022-11-15 22:09:07.149595 UTC","2022-11-15 22:09:07.149595 UTC","8","Schaefer Inc Co No 528","active"
"815","2022-11-15 22:09:07.321449 UTC","2022-11-15 22:09:07.321449 UTC","8","Jast LLC Co No 529","active"
"17","2015-03-25 13:50:11.894600 UTC","2021-12-31 09:57:28.572114 UTC","2","dfdd","suspended"
"149","2020-03-17 14:40:47.328169 UTC","2021-12-29 10:00:29.289466 UTC","4","ACQ MID SEB LV Test","active"
"1032","2022-11-15 22:09:44.274247 UTC","2022-11-15 22:09:44.274247 UTC","7","Johnson LLC Co No 746","active"
"23","2015-10-27 16:18:29.260921 UTC","2021-12-31 09:57:27.161710 UTC","2","Test3","suspended"
"1045","2022-11-15 22:09:46.799059 UTC","2022-11-15 22:09:46.799059 UTC","4","Wintheiser and Sons Co No 759","active"
"1101","2022-11-15 22:09:56.029684 UTC","2022-11-15 22:09:56.029684 UTC","4","Gusikowski, Deckow and Kuhlman Co No 815","active"
"1148","2022-11-15 22:10:06.378474 UTC","2022-11-15 22:10:06.378474 UTC","6","Fisher and Sons Co No 862","active"
"1157","2022-11-15 22:10:08.018606 UTC","2022-11-15 22:10:08.018606 UTC","3","Jast-Reichert Co No 871","active"
"1167","2022-11-15 22:10:09.822780 UTC","2022-11-15 22:10:09.822780 UTC","1","Boehm-Pfannerstill Co No 881","active"
"1171","2022-11-15 22:10:10.534943 UTC","2022-11-15 22:10:10.534943 UTC","2","Balistreri-Pfeffer Co No 885","active"
"1183","2022-11-15 22:10:12.601304 UTC","2022-11-15 22:10:12.601304 UTC","4","Swaniawski-Thiel Co No 897","active"
"1185","2022-11-15 22:10:12.928572 UTC","2022-11-15 22:10:12.928572 UTC","7","Klein-Wolf Co No 899","active"
"1194","2022-11-15 22:10:14.365480 UTC","2022-11-15 22:10:14.365480 UTC","7","Stehr-Maggio Co No 908","active"
"1195","2022-11-15 22:10:14.531716 UTC","2022-11-15 22:10:14.531716 UTC","8","Mayert LLC Co No 909","active"
"1219","2022-11-15 22:10:18.601452 UTC","2022-11-15 22:10:18.601452 UTC","4","Smith-Bauch Co No 933","active"
"1242","2022-11-15 22:10:22.345314 UTC","2022-11-15 22:10:22.345314 UTC","6","Ward-Glover Co No 956","active"
"1259","2022-11-15 22:10:25.102409 UTC","2022-11-15 22:10:25.102409 UTC","1","Cassin LLC Co No 973","active"
"1286","2022-11-15 22:10:29.405682 UTC","2022-11-15 22:10:29.405682 UTC","3","Buckridge-Rath Co No 1000","active"
"1292","2022-11-15 22:10:30.617802 UTC","2022-11-15 22:10:30.617802 UTC","5","Beatty-Lesch Co No 1006","active"
"1296","2022-11-15 22:10:31.343281 UTC","2022-11-15 22:10:31.343281 UTC","7","Gottlieb-Gaylord Co No 1010","active"
"1298","2022-11-15 22:10:31.705487 UTC","2022-11-15 22:10:31.705487 UTC","3","Goodwin-Goldner Co No 1012","active"
"1300","2022-11-15 22:10:32.039402 UTC","2022-11-15 22:10:32.039402 UTC","2","Konopelski, Hilpert and Maggio Co No 1014","active"
"1306","2022-11-15 22:10:33.013651 UTC","2022-11-15 22:10:33.013651 UTC","6","Swift and Sons Co No 1020","active"
"1313","2022-11-15 22:10:34.202581 UTC","2022-11-15 22:10:34.202581 UTC","7","Berge LLC Co No 1027","active"
"1347","2022-11-15 22:10:39.980390 UTC","2022-11-15 22:10:39.980390 UTC","3","Johns-Lindgren Co No 1061","active"
"1350","2022-11-15 22:10:40.522372 UTC","2022-11-15 22:10:40.522372 UTC","6","Murray, Raynor and Ziemann Co No 1064","active"
