"id","acquirer_id","name","state","created_at","updated_at"
"1997","2","Grant-Wisozk Co No 1711","active","2022-11-15 22:12:34.844026 UTC","2022-11-15 22:12:34.844026 UTC"
"2007","3","White-Yost Co No 1721","active","2022-11-15 22:12:36.605433 UTC","2022-11-15 22:12:36.605433 UTC"
"4533","6","Beahan-Gerlach Co No 2210","active","2022-11-15 22:29:22.482251 UTC","2022-11-15 22:29:22.482251 UTC"
"2021","3","Ernser-Orn Co No 1735","active","2022-11-15 22:12:38.908503 UTC","2022-11-15 22:12:38.908503 UTC"
"2023","5","Balistreri, Pagac and Emard Co No 1737","active","2022-11-15 22:12:39.268404 UTC","2022-11-15 22:12:39.268404 UTC"
"2027","6","Dickens Inc Co No 1741","active","2022-11-15 22:12:39.902774 UTC","2022-11-15 22:12:39.902774 UTC"
"2029","6","Koepp, Wuckert and Wintheiser Co No 1743","active","2022-11-15 22:12:40.279870 UTC","2022-11-15 22:12:40.279870 UTC"
"2035","7","Rau, Jacobs and Turcotte Co No 1749","active","2022-11-15 22:12:41.273895 UTC","2022-11-15 22:12:41.273895 UTC"
"2051","4","Williamson Inc Co No 1765","active","2022-11-15 22:12:43.855381 UTC","2022-11-15 22:12:43.855381 UTC"
"4255","2","Robel-Okuneva Co No 1932","active","2022-11-15 22:28:31.939599 UTC","2022-11-15 22:28:31.939599 UTC"
"2054","3","Klein-MacGyver Co No 1768","active","2022-11-15 22:12:44.327510 UTC","2022-11-15 22:12:44.327510 UTC"
"2082","9","Boyle, Carroll and Hahn Co No 1796","active","2022-11-15 22:12:49.210248 UTC","2022-11-15 22:12:49.210248 UTC"
"2083","1","Stamm-Kub Co No 1797","active","2022-11-15 22:12:49.359983 UTC","2022-11-15 22:12:49.359983 UTC"
"2090","4","Treutel Inc Co No 1804","active","2022-11-15 22:12:50.485179 UTC","2022-11-15 22:12:50.485179 UTC"
"2098","8","Veum, Orn and Wisozk Co No 1812","active","2022-11-15 22:12:51.823779 UTC","2022-11-15 22:12:51.823779 UTC"
"2099","6","Blick-Walter Co No 1813","active","2022-11-15 22:12:51.976485 UTC","2022-11-15 22:12:51.976485 UTC"
"2113","5","Senger Group Co No 1827","active","2022-11-15 22:12:54.238148 UTC","2022-11-15 22:12:54.238148 UTC"
"2116","9","Batz, Weissnat and Kunze Co No 1830","active","2022-11-15 22:12:54.708526 UTC","2022-11-15 22:12:54.708526 UTC"
"2117","8","McCullough-Lakin Co No 1831","active","2022-11-15 22:12:54.884278 UTC","2022-11-15 22:12:54.884278 UTC"
"2119","8","Lehner, Daugherty and O'Hara Co No 1833","active","2022-11-15 22:12:55.222889 UTC","2022-11-15 22:12:55.222889 UTC"
"2126","4","Nitzsche, Hamill and Mosciski Co No 1840","active","2022-11-15 22:12:56.361003 UTC","2022-11-15 22:12:56.361003 UTC"
"2132","5","Berge-Mayert Co No 1846","active","2022-11-15 22:12:57.368655 UTC","2022-11-15 22:12:57.368655 UTC"
"2133","8","Runolfsson, Feil and Schmidt Co No 1847","active","2022-11-15 22:12:57.531360 UTC","2022-11-15 22:12:57.531360 UTC"
"2136","5","Thiel, Kohler and Stanton Co No 1850","active","2022-11-15 22:12:58.014059 UTC","2022-11-15 22:12:58.014059 UTC"
"2140","9","Bosco, Leannon and Mohr Co No 1854","active","2022-11-15 22:12:58.669951 UTC","2022-11-15 22:12:58.669951 UTC"
"2141","3","Okuneva-Wisozk Co No 1855","active","2022-11-15 22:12:58.832415 UTC","2022-11-15 22:12:58.832415 UTC"
"2147","2","Boehm Group Co No 1861","active","2022-11-15 22:12:59.859063 UTC","2022-11-15 22:12:59.859063 UTC"
"2152","4","Rosenbaum, Bartell and Streich Co No 1866","active","2022-11-15 22:13:00.942096 UTC","2022-11-15 22:13:00.942096 UTC"
"2154","1","Wiza, Schmitt and Ratke Co No 1868","active","2022-11-15 22:13:01.505941 UTC","2022-11-15 22:13:01.505941 UTC"
"2167","4","Schamberger LLC Co No 1881","active","2022-11-15 22:13:05.756361 UTC","2022-11-15 22:13:05.756361 UTC"
"2181","6","Zemlak, Brown and Lebsack Co No 1895","active","2022-11-15 22:13:08.148033 UTC","2022-11-15 22:13:08.148033 UTC"
"2188","1","Schimmel, Abernathy and Klocko Co No 1902","active","2022-11-15 22:13:09.415106 UTC","2022-11-15 22:13:09.415106 UTC"
"2199","9","Kub, Nienow and Kertzmann Co No 1913","active","2022-11-15 22:13:11.232672 UTC","2022-11-15 22:13:11.232672 UTC"
"2209","2","Dach-Windler Co No 1923","active","2022-11-15 22:13:13.134598 UTC","2022-11-15 22:13:13.134598 UTC"
"2215","8","Haag LLC Co No 1929","active","2022-11-15 22:13:14.108154 UTC","2022-11-15 22:13:14.108154 UTC"
"2216","9","O'Keefe Inc Co No 1930","active","2022-11-15 22:13:14.271728 UTC","2022-11-15 22:13:14.271728 UTC"
"2223","9","Smitham-O'Conner Co No 1937","active","2022-11-15 22:13:16.344971 UTC","2022-11-15 22:13:16.344971 UTC"
"2241","9","Armstrong, Sipes and Emard Co No 1955","active","2022-11-15 22:13:19.608137 UTC","2022-11-15 22:13:19.608137 UTC"
"2242","6","Lang-Little Co No 1956","active","2022-11-15 22:13:19.784060 UTC","2022-11-15 22:13:19.784060 UTC"
"2249","7","Kunde, Toy and O'Keefe Co No 1963","active","2022-11-15 22:13:20.985119 UTC","2022-11-15 22:13:20.985119 UTC"
"2259","4","Flatley LLC Co No 1973","active","2022-11-15 22:13:22.652929 UTC","2022-11-15 22:13:22.652929 UTC"
"2262","8","Swaniawski Group Co No 1976","active","2022-11-15 22:13:23.126762 UTC","2022-11-15 22:13:23.126762 UTC"
"2263","1","Beatty, Hayes and Becker Co No 1977","active","2022-11-15 22:13:23.284717 UTC","2022-11-15 22:13:23.284717 UTC"
"2276","4","Schultz Inc Co No 1990","active","2022-11-15 22:13:25.486457 UTC","2022-11-15 22:13:25.486457 UTC"
"2284","2","Hodkiewicz, Cremin and Stamm Co No 1998","active","2022-11-15 22:13:26.820186 UTC","2022-11-15 22:13:26.820186 UTC"
"2289","1","Tremblay-Howe Co No 2003","active","2022-11-15 22:13:27.658801 UTC","2022-11-15 22:13:27.658801 UTC"
"2295","7","Mante, Reynolds and Muller Co No 2009","active","2022-11-15 22:13:28.634253 UTC","2022-11-15 22:13:28.634253 UTC"
"2296","2","Crist LLC Co No 2010","active","2022-11-15 22:13:28.797891 UTC","2022-11-15 22:13:28.797891 UTC"
"2298","5","McDermott-Wintheiser Co No 2012","active","2022-11-15 22:13:29.118710 UTC","2022-11-15 22:13:29.118710 UTC"
"2305","6","Zieme LLC Co No 2019","active","2022-11-15 22:13:30.471209 UTC","2022-11-15 22:13:30.471209 UTC"
"2308","5","Thompson-Ondricka Co No 2022","active","2022-11-15 22:13:30.950705 UTC","2022-11-15 22:13:30.950705 UTC"
"2311","3","Wisoky, Wintheiser and Will Co No 2025","active","2022-11-15 22:13:31.429228 UTC","2022-11-15 22:13:31.429228 UTC"
"2312","4","Harber Group Co No 2026","active","2022-11-15 22:13:31.592735 UTC","2022-11-15 22:13:31.592735 UTC"
"2315","6","O'Keefe-Hagenes Co No 2029","active","2022-11-15 22:13:32.067770 UTC","2022-11-15 22:13:32.067770 UTC"
"2322","5","Konopelski-Zieme Co No 2036","active","2022-11-15 22:13:33.257751 UTC","2022-11-15 22:13:33.257751 UTC"
"2335","7","Boehm Group Co No 12","active","2022-11-15 22:22:50.396382 UTC","2022-11-15 22:22:50.396382 UTC"
"2337","1","Doyle-Zemlak Co No 14","active","2022-11-15 22:22:50.714516 UTC","2022-11-15 22:22:50.714516 UTC"
"2345","3","Rippin Group Co No 22","active","2022-11-15 22:22:52.175159 UTC","2022-11-15 22:22:52.175159 UTC"
"2352","6","Howe, Beier and Cassin Co No 29","active","2022-11-15 22:22:53.333477 UTC","2022-11-15 22:22:53.333477 UTC"
"2356","2","Dietrich-Friesen Co No 33","active","2022-11-15 22:22:53.970175 UTC","2022-11-15 22:22:53.970175 UTC"
"2360","3","Pouros-Pagac Co No 37","active","2022-11-15 22:22:54.663204 UTC","2022-11-15 22:22:54.663204 UTC"
"2363","7","Green, Ebert and Feest Co No 40","active","2022-11-15 22:22:55.202554 UTC","2022-11-15 22:22:55.202554 UTC"
"2375","2","King, Sauer and Windler Co No 52","active","2022-11-15 22:22:57.126350 UTC","2022-11-15 22:22:57.126350 UTC"
"2384","1","Nitzsche-Bernier Co No 61","active","2022-11-15 22:22:58.564395 UTC","2022-11-15 22:22:58.564395 UTC"
"2420","2","Watsica-Kuhn Co No 97","active","2022-11-15 22:23:06.570889 UTC","2022-11-15 22:23:06.570889 UTC"
"2457","2","Kertzmann-Torphy Co No 134","active","2022-11-15 22:23:12.572215 UTC","2022-11-15 22:23:12.572215 UTC"
"2463","4","Murazik Group Co No 140","active","2022-11-15 22:23:13.515330 UTC","2022-11-15 22:23:13.515330 UTC"
"2469","1","Hermann, Okuneva and D'Amore Co No 146","active","2022-11-15 22:23:14.478756 UTC","2022-11-15 22:23:14.478756 UTC"
"2471","1","Kuhic, Beer and Smith Co No 148","active","2022-11-15 22:23:14.935266 UTC","2022-11-15 22:23:14.935266 UTC"
"2472","2","Wiza, Schmitt and Ratke Co No 149","active","2022-11-15 22:23:15.191594 UTC","2022-11-15 22:23:15.191594 UTC"
"2500","2","King-Haag Co No 177","active","2022-11-15 22:23:19.684574 UTC","2022-11-15 22:23:19.684574 UTC"
"2501","2","Haley-Schultz Co No 178","active","2022-11-15 22:23:19.844742 UTC","2022-11-15 22:23:19.844742 UTC"
"2502","2","Leuschke-Rau Co No 179","active","2022-11-15 22:23:20.008253 UTC","2022-11-15 22:23:20.008253 UTC"
"2505","5","Swift, Bogisich and Rogahn Co No 182","active","2022-11-15 22:23:20.503474 UTC","2022-11-15 22:23:20.503474 UTC"
"2507","4","Hane-Gleichner Co No 184","active","2022-11-15 22:23:20.821147 UTC","2022-11-15 22:23:20.821147 UTC"
"2515","7","Rippin Inc Co No 192","active","2022-11-15 22:23:22.184957 UTC","2022-11-15 22:23:22.184957 UTC"
"2522","3","Von LLC Co No 199","active","2022-11-15 22:23:23.341238 UTC","2022-11-15 22:23:23.341238 UTC"
"2530","7","Breitenberg, Lesch and Johnson Co No 207","active","2022-11-15 22:23:24.653303 UTC","2022-11-15 22:23:24.653303 UTC"
"2536","3","MacGyver LLC Co No 213","active","2022-11-15 22:23:25.654149 UTC","2022-11-15 22:23:25.654149 UTC"
"2546","1","Stehr, Grimes and Corkery Co No 223","active","2022-11-15 22:23:27.268181 UTC","2022-11-15 22:23:27.268181 UTC"
"2552","1","O'Reilly, Stokes and Huel Co No 229","active","2022-11-15 22:23:28.236732 UTC","2022-11-15 22:23:28.236732 UTC"
"2554","4","Hauck, Kemmer and O'Reilly Co No 231","active","2022-11-15 22:23:28.545689 UTC","2022-11-15 22:23:28.545689 UTC"
"2558","6","Larson-Metz Co No 235","active","2022-11-15 22:23:29.172159 UTC","2022-11-15 22:23:29.172159 UTC"
"2559","6","Lynch Inc Co No 236","active","2022-11-15 22:23:29.332471 UTC","2022-11-15 22:23:29.332471 UTC"
"2570","7","Smith-Powlowski Co No 247","active","2022-11-15 22:23:31.404277 UTC","2022-11-15 22:23:31.404277 UTC"
"2574","4","Rath-Miller Co No 251","active","2022-11-15 22:23:32.045456 UTC","2022-11-15 22:23:32.045456 UTC"
"2584","2","Russel, Rogahn and Bradtke Co No 261","active","2022-11-15 22:23:33.685907 UTC","2022-11-15 22:23:33.685907 UTC"
"2591","7","Hamill-Marks Co No 268","active","2022-11-15 22:23:34.841975 UTC","2022-11-15 22:23:34.841975 UTC"
"2617","4","Goldner-Braun Co No 294","active","2022-11-15 22:23:38.970418 UTC","2022-11-15 22:23:38.970418 UTC"
"2598","4","Russel-Boyle Co No 275","active","2022-11-15 22:23:35.969101 UTC","2022-11-15 22:23:35.969101 UTC"
"2609","4","Bosco, Leannon and Mohr Co No 286","active","2022-11-15 22:23:37.737480 UTC","2022-11-15 22:23:37.737480 UTC"
"2621","3","Berge-Mayert Co No 298","active","2022-11-15 22:23:39.653967 UTC","2022-11-15 22:23:39.653967 UTC"
"2622","1","Quitzon Inc Co No 299","active","2022-11-15 22:23:39.803594 UTC","2022-11-15 22:23:39.803594 UTC"
"2632","5","Kohler-Brakus Co No 309","active","2022-11-15 22:23:41.393882 UTC","2022-11-15 22:23:41.393882 UTC"
"2638","6","Schulist, Maggio and Harvey Co No 315","active","2022-11-15 22:23:42.394657 UTC","2022-11-15 22:23:42.394657 UTC"
"2645","5","Borer-Lowe Co No 322","active","2022-11-15 22:23:43.480756 UTC","2022-11-15 22:23:43.480756 UTC"
"2658","7","Toy and Sons Co No 335","active","2022-11-15 22:23:45.863924 UTC","2022-11-15 22:23:45.863924 UTC"
"2664","5","Altenwerth, Reinger and Langworth Co No 341","active","2022-11-15 22:23:46.933542 UTC","2022-11-15 22:23:46.933542 UTC"
"2669","7","Quitzon, Jones and White Co No 346","active","2022-11-15 22:23:47.725599 UTC","2022-11-15 22:23:47.725599 UTC"
"2693","1","Ratke Inc Co No 370","active","2022-11-15 22:23:51.636057 UTC","2022-11-15 22:23:51.636057 UTC"
"4282","3","Kling-Breitenberg Co No 1959","active","2022-11-15 22:28:36.567844 UTC","2022-11-15 22:28:36.567844 UTC"
"2708","5","Christiansen-Koepp Co No 385","active","2022-11-15 22:23:54.066649 UTC","2022-11-15 22:23:54.066649 UTC"
"2716","5","Bayer Inc Co No 393","active","2022-11-15 22:23:55.411194 UTC","2022-11-15 22:23:55.411194 UTC"
"2718","3","Moen, Turcotte and Bode Co No 395","active","2022-11-15 22:23:55.722425 UTC","2022-11-15 22:23:55.722425 UTC"
"2720","6","Heller Inc Co No 397","active","2022-11-15 22:23:56.042763 UTC","2022-11-15 22:23:56.042763 UTC"
"2726","4","Weimann Inc Co No 403","active","2022-11-15 22:23:56.967281 UTC","2022-11-15 22:23:56.967281 UTC"
"2729","7","Koelpin, Hilll and Bogan Co No 406","active","2022-11-15 22:23:57.482332 UTC","2022-11-15 22:23:57.482332 UTC"
"2730","4","Flatley-Armstrong Co No 407","active","2022-11-15 22:23:57.641345 UTC","2022-11-15 22:23:57.641345 UTC"
"2756","2","Walsh, DuBuque and Douglas Co No 433","active","2022-11-15 22:24:04.525724 UTC","2022-11-15 22:24:04.525724 UTC"
"2758","5","Bailey, Murphy and Mann Co No 435","active","2022-11-15 22:24:04.909059 UTC","2022-11-15 22:24:04.909059 UTC"
"2765","7","Davis LLC Co No 442","active","2022-11-15 22:24:06.221492 UTC","2022-11-15 22:24:06.221492 UTC"
"2767","7","Mosciski-Ledner Co No 444","active","2022-11-15 22:24:06.538853 UTC","2022-11-15 22:24:06.538853 UTC"
"2783","3","Reichel, Wisozk and Ruecker Co No 460","active","2022-11-15 22:24:09.294190 UTC","2022-11-15 22:24:09.294190 UTC"
"4305","4","Schmidt and Sons Co No 1982","active","2022-11-15 22:28:40.309027 UTC","2022-11-15 22:28:40.309027 UTC"
"2811","2","Feest Group Co No 488","active","2022-11-15 22:24:13.943378 UTC","2022-11-15 22:24:13.943378 UTC"
"2818","3","Olson, Klein and Robel Co No 495","active","2022-11-15 22:24:15.348407 UTC","2022-11-15 22:24:15.348407 UTC"
"2824","2","Tillman-MacGyver Co No 501","active","2022-11-15 22:24:16.393787 UTC","2022-11-15 22:24:16.393787 UTC"
"2839","4","Lind-Altenwerth Co No 516","active","2022-11-15 22:24:18.957637 UTC","2022-11-15 22:24:18.957637 UTC"
"2844","2","Davis-Altenwerth Co No 521","active","2022-11-15 22:24:19.821750 UTC","2022-11-15 22:24:19.821750 UTC"
"2850","7","Monahan, Weissnat and Bernhard Co No 527","active","2022-11-15 22:24:20.873867 UTC","2022-11-15 22:24:20.873867 UTC"
"2868","6","Roberts-Hayes Co No 545","active","2022-11-15 22:24:23.994860 UTC","2022-11-15 22:24:23.994860 UTC"
"2870","2","Pagac-Schamberger Co No 547","active","2022-11-15 22:24:24.377611 UTC","2022-11-15 22:24:24.377611 UTC"
"2879","6","Crist, Senger and Abshire Co No 556","active","2022-11-15 22:24:25.922630 UTC","2022-11-15 22:24:25.922630 UTC"
"2882","3","Conroy LLC Co No 559","active","2022-11-15 22:24:26.428939 UTC","2022-11-15 22:24:26.428939 UTC"
"2884","4","Haag Inc Co No 561","active","2022-11-15 22:24:26.774019 UTC","2022-11-15 22:24:26.774019 UTC"
"2887","1","Waelchi Inc Co No 564","active","2022-11-15 22:24:27.317347 UTC","2022-11-15 22:24:27.317347 UTC"
"2894","7","Legros, Ortiz and Blanda Co No 571","active","2022-11-15 22:24:28.461116 UTC","2022-11-15 22:24:28.461116 UTC"
"2902","6","Schinner, Kihn and McGlynn Co No 579","active","2022-11-15 22:24:29.793653 UTC","2022-11-15 22:24:29.793653 UTC"
"2906","2","Dicki, Haag and Gutkowski Co No 583","active","2022-11-15 22:24:31.050723 UTC","2022-11-15 22:24:31.050723 UTC"
"2910","1","Ernser and Sons Co No 587","active","2022-11-15 22:24:31.846727 UTC","2022-11-15 22:24:31.846727 UTC"
"2926","4","Smith-Langworth Co No 603","active","2022-11-15 22:24:34.624013 UTC","2022-11-15 22:24:34.624013 UTC"
"2933","5","Hansen-Greenfelder Co No 610","active","2022-11-15 22:24:35.883860 UTC","2022-11-15 22:24:35.883860 UTC"
"2934","3","Murray LLC Co No 611","active","2022-11-15 22:24:36.056448 UTC","2022-11-15 22:24:36.056448 UTC"
"2935","1","Konopelski-Stokes Co No 612","active","2022-11-15 22:24:36.255389 UTC","2022-11-15 22:24:36.255389 UTC"
"2937","2","Smith-Powlowski Co No 614","active","2022-11-15 22:24:36.573157 UTC","2022-11-15 22:24:36.573157 UTC"
"2953","7","Zboncak Group Co No 630","active","2022-11-15 22:24:39.236166 UTC","2022-11-15 22:24:39.236166 UTC"
"2961","7","McClure and Sons Co No 638","active","2022-11-15 22:24:40.594784 UTC","2022-11-15 22:24:40.594784 UTC"
"2966","2","Hilll-Gottlieb Co No 643","active","2022-11-15 22:24:41.389452 UTC","2022-11-15 22:24:41.389452 UTC"
"2967","7","Lesch, Stroman and Quigley Co No 644","active","2022-11-15 22:24:41.564192 UTC","2022-11-15 22:24:41.564192 UTC"
"2970","1","Carroll Inc Co No 647","active","2022-11-15 22:24:42.098373 UTC","2022-11-15 22:24:42.098373 UTC"
"2990","2","Watsica, Nolan and Brown Co No 667","active","2022-11-15 22:24:45.813064 UTC","2022-11-15 22:24:45.813064 UTC"
"2994","4","Kshlerin Inc Co No 671","active","2022-11-15 22:24:46.531027 UTC","2022-11-15 22:24:46.531027 UTC"
"2996","6","McKenzie, Braun and Becker Co No 673","active","2022-11-15 22:24:46.863814 UTC","2022-11-15 22:24:46.863814 UTC"
"3002","1","Wehner-Hickle Co No 679","active","2022-11-15 22:24:47.816200 UTC","2022-11-15 22:24:47.816200 UTC"
"3010","2","Schmeler, Borer and Medhurst Co No 687","active","2022-11-15 22:24:49.205190 UTC","2022-11-15 22:24:49.205190 UTC"
"3022","2","Toy and Sons Co No 699","active","2022-11-15 22:24:51.249019 UTC","2022-11-15 22:24:51.249019 UTC"
"3040","1","Schumm and Sons Co No 717","active","2022-11-15 22:24:54.288495 UTC","2022-11-15 22:24:54.288495 UTC"
"3046","3","Okuneva, Hilpert and Toy Co No 723","active","2022-11-15 22:24:55.302154 UTC","2022-11-15 22:24:55.302154 UTC"
"3047","3","Koss LLC Co No 724","active","2022-11-15 22:24:55.472342 UTC","2022-11-15 22:24:55.472342 UTC"
"3051","2","Baumbach and Sons Co No 728","active","2022-11-15 22:24:56.113871 UTC","2022-11-15 22:24:56.113871 UTC"
"3057","1","Howe, Ebert and Collier Co No 734","active","2022-11-15 22:24:57.088757 UTC","2022-11-15 22:24:57.088757 UTC"
"3078","5","Grant and Sons Co No 755","active","2022-11-15 22:25:00.810049 UTC","2022-11-15 22:25:00.810049 UTC"
"3082","3","Hickle-Oberbrunner Co No 759","active","2022-11-15 22:25:02.853007 UTC","2022-11-15 22:25:02.853007 UTC"
"3085","6","Friesen, Schumm and Dooley Co No 762","active","2022-11-15 22:25:04.413820 UTC","2022-11-15 22:25:04.413820 UTC"
"3092","2","Terry-Upton Co No 769","active","2022-11-15 22:25:05.887263 UTC","2022-11-15 22:25:05.887263 UTC"
"3095","6","Balistreri-Anderson Co No 772","active","2022-11-15 22:25:06.438010 UTC","2022-11-15 22:25:06.438010 UTC"
"3098","4","Hoeger and Sons Co No 775","active","2022-11-15 22:25:06.955236 UTC","2022-11-15 22:25:06.955236 UTC"
"3099","7","Mayert, Ziemann and Harris Co No 776","active","2022-11-15 22:25:07.134117 UTC","2022-11-15 22:25:07.134117 UTC"
"3100","5","Toy Inc Co No 777","active","2022-11-15 22:25:07.315543 UTC","2022-11-15 22:25:07.315543 UTC"
"3115","5","Walker Inc Co No 792","active","2022-11-15 22:25:10.255247 UTC","2022-11-15 22:25:10.255247 UTC"
"3121","7","Moore Inc Co No 798","active","2022-11-15 22:25:11.296783 UTC","2022-11-15 22:25:11.296783 UTC"
"3133","1","Kub and Sons Co No 810","active","2022-11-15 22:25:13.466181 UTC","2022-11-15 22:25:13.466181 UTC"
"3153","2","Cole and Sons Co No 830","active","2022-11-15 22:25:17.096552 UTC","2022-11-15 22:25:17.096552 UTC"
"3156","1","West-Kulas Co No 833","active","2022-11-15 22:25:17.581490 UTC","2022-11-15 22:25:17.581490 UTC"
"3160","6","Abbott, Marquardt and Okuneva Co No 837","active","2022-11-15 22:25:18.280948 UTC","2022-11-15 22:25:18.280948 UTC"
"3175","2","Stehr-Schulist Co No 852","active","2022-11-15 22:25:20.924284 UTC","2022-11-15 22:25:20.924284 UTC"
"3180","4","Nader-Wolf Co No 857","active","2022-11-15 22:25:21.795710 UTC","2022-11-15 22:25:21.795710 UTC"
"3190","6","Lesch, Macejkovic and Satterfield Co No 867","active","2022-11-15 22:25:23.474141 UTC","2022-11-15 22:25:23.474141 UTC"
"3209","7","Donnelly-Huels Co No 886","active","2022-11-15 22:25:26.891562 UTC","2022-11-15 22:25:26.891562 UTC"
"3210","2","Gerhold-Nolan Co No 887","active","2022-11-15 22:25:27.061993 UTC","2022-11-15 22:25:27.061993 UTC"
"3220","3","Bergnaum LLC Co No 897","active","2022-11-15 22:25:28.688219 UTC","2022-11-15 22:25:28.688219 UTC"
"3245","7","McDermott and Sons Co No 922","active","2022-11-15 22:25:33.265588 UTC","2022-11-15 22:25:33.265588 UTC"
"3265","1","Auer Inc Co No 942","active","2022-11-15 22:25:36.702776 UTC","2022-11-15 22:25:36.702776 UTC"
"3269","3","Rogahn, Boyer and Reilly Co No 946","active","2022-11-15 22:25:37.349806 UTC","2022-11-15 22:25:37.349806 UTC"
"3271","6","Haag Group Co No 948","active","2022-11-15 22:25:37.688374 UTC","2022-11-15 22:25:37.688374 UTC"
"3275","5","Rohan Group Co No 952","active","2022-11-15 22:25:38.339569 UTC","2022-11-15 22:25:38.339569 UTC"
"3277","2","Sawayn-Larkin Co No 954","active","2022-11-15 22:25:38.661950 UTC","2022-11-15 22:25:38.661950 UTC"
"3279","2","Beier and Sons Co No 956","active","2022-11-15 22:25:38.986326 UTC","2022-11-15 22:25:38.986326 UTC"
"3284","6","Rosenbaum, Bartell and Streich Co No 961","active","2022-11-15 22:25:39.840782 UTC","2022-11-15 22:25:39.840782 UTC"
"3290","1","Torp, Hagenes and Flatley Co No 967","active","2022-11-15 22:25:40.848847 UTC","2022-11-15 22:25:40.848847 UTC"
"3295","4","Donnelly, Brown and Conn Co No 972","active","2022-11-15 22:25:41.666704 UTC","2022-11-15 22:25:41.666704 UTC"
"3304","5","Hane LLC Co No 981","active","2022-11-15 22:25:43.123541 UTC","2022-11-15 22:25:43.123541 UTC"
"3310","5","Langosh, Skiles and Jones Co No 987","active","2022-11-15 22:25:44.074430 UTC","2022-11-15 22:25:44.074430 UTC"
"3321","7","Ritchie-Lindgren Co No 998","active","2022-11-15 22:25:46.398945 UTC","2022-11-15 22:25:46.398945 UTC"
"3334","6","Thompson-Wisoky Co No 1011","active","2022-11-15 22:25:48.633342 UTC","2022-11-15 22:25:48.633342 UTC"
"3337","6","Lowe Inc Co No 1014","active","2022-11-15 22:25:49.144175 UTC","2022-11-15 22:25:49.144175 UTC"
"3341","2","Kassulke Group Co No 1018","active","2022-11-15 22:25:49.805773 UTC","2022-11-15 22:25:49.805773 UTC"
"3350","6","Greenholt Group Co No 1027","active","2022-11-15 22:25:51.338794 UTC","2022-11-15 22:25:51.338794 UTC"
"3369","1","Zieme-McKenzie Co No 1046","active","2022-11-15 22:25:54.407095 UTC","2022-11-15 22:25:54.407095 UTC"
"3390","1","Conn-Hane Co No 1067","active","2022-11-15 22:25:57.802825 UTC","2022-11-15 22:25:57.802825 UTC"
"3395","4","Jast-Harvey Co No 1072","active","2022-11-15 22:25:58.618524 UTC","2022-11-15 22:25:58.618524 UTC"
"3398","4","Christiansen-Koepp Co No 1075","active","2022-11-15 22:25:59.109806 UTC","2022-11-15 22:25:59.109806 UTC"
"3400","5","Lueilwitz, Toy and Huels Co No 1077","active","2022-11-15 22:25:59.421768 UTC","2022-11-15 22:25:59.421768 UTC"
"3403","2","Gusikowski-Volkman Co No 1080","active","2022-11-15 22:25:59.931758 UTC","2022-11-15 22:25:59.931758 UTC"
"3409","5","Larson-Herman Co No 1086","active","2022-11-15 22:26:01.021993 UTC","2022-11-15 22:26:01.021993 UTC"
"3425","3","Quitzon, Simonis and Kirlin Co No 1102","active","2022-11-15 22:26:05.335894 UTC","2022-11-15 22:26:05.335894 UTC"
"3428","6","Kovacek, Barton and Weber Co No 1105","active","2022-11-15 22:26:05.946127 UTC","2022-11-15 22:26:05.946127 UTC"
"3432","1","Hodkiewicz Inc Co No 1109","active","2022-11-15 22:26:06.619706 UTC","2022-11-15 22:26:06.619706 UTC"
"3445","5","D'Amore, Abshire and Ward Co No 1122","active","2022-11-15 22:26:08.753959 UTC","2022-11-15 22:26:08.753959 UTC"
"3465","5","Schmitt, Kunde and Boyle Co No 1142","active","2022-11-15 22:26:12.140018 UTC","2022-11-15 22:26:12.140018 UTC"
"3486","5","Ebert and Sons Co No 1163","active","2022-11-15 22:26:15.724586 UTC","2022-11-15 22:26:15.724586 UTC"
"3493","3","Frami Group Co No 1170","active","2022-11-15 22:26:16.913448 UTC","2022-11-15 22:26:16.913448 UTC"
"3497","6","Olson, Feeney and Dickens Co No 1174","active","2022-11-15 22:26:17.567417 UTC","2022-11-15 22:26:17.567417 UTC"
"3511","1","Bashirian-Emard Co No 1188","active","2022-11-15 22:26:19.910622 UTC","2022-11-15 22:26:19.910622 UTC"
"3516","7","Cummings Inc Co No 1193","active","2022-11-15 22:26:20.752000 UTC","2022-11-15 22:26:20.752000 UTC"
"3525","7","Prosacco, Wisoky and Purdy Co No 1202","active","2022-11-15 22:26:22.266669 UTC","2022-11-15 22:26:22.266669 UTC"
"3526","3","Schmidt-Keebler Co No 1203","active","2022-11-15 22:26:22.425444 UTC","2022-11-15 22:26:22.425444 UTC"
"3556","6","Tremblay-Hettinger Co No 1233","active","2022-11-15 22:26:27.294082 UTC","2022-11-15 22:26:27.294082 UTC"
"3540","7","Schuppe-Pfeffer Co No 1217","active","2022-11-15 22:26:24.654177 UTC","2022-11-15 22:26:24.654177 UTC"
"3545","4","Schamberger-Johnson Co No 1222","active","2022-11-15 22:26:25.493212 UTC","2022-11-15 22:26:25.493212 UTC"
"3552","1","Hermiston Inc Co No 1229","active","2022-11-15 22:26:26.599240 UTC","2022-11-15 22:26:26.599240 UTC"
"3554","2","Reichel, Thompson and Kub Co No 1231","active","2022-11-15 22:26:26.924284 UTC","2022-11-15 22:26:26.924284 UTC"
